subgroup,Age,Sex,Race,diseases,count,crude_se,population,Age_label,Sex_label,Race_label
4,1,1,4,HSTK_medSBP,9,0,3878604,20-34,Female,OTH
5,1,2,1,HSTK_medSBP,75,0,19295314,20-34,Male,NHW
6,1,2,2,HSTK_medSBP,35,0,4186659,20-34,Male,NHB
7,1,2,3,HSTK_medSBP,47,0,6886181,20-34,Male,HIS
8,1,2,4,HSTK_medSBP,9,0,3785306,20-34,Male,OTH
9,2,1,1,HSTK_medSBP,229,0,10789518,35-44,Female,NHW
10,2,1,2,HSTK_medSBP,125,0,2841551,35-44,Female,NHB
11,2,1,3,HSTK_medSBP,76,0,4706043,35-44,Female,HIS
12,2,1,4,HSTK_medSBP,38,0,2705155,35-44,Female,OTH
13,2,2,1,HSTK_medSBP,241,0,10698668,35-44,Male,NHW
14,2,2,2,HSTK_medSBP,150,0,2373836,35-44,Male,NHB
15,2,2,3,HSTK_medSBP,144,0,4477083,35-44,Male,HIS
16,2,2,4,HSTK_medSBP,56,0,2268050,35-44,Male,OTH
17,3,1,1,HSTK_medSBP,645,0,12961330,45-54,Female,NHW
18,3,1,2,HSTK_medSBP,312,0,2294986,45-54,Female,NHB
19,3,1,3,HSTK_medSBP,176,0,2981376,45-54,Female,HIS
20,3,1,4,HSTK_medSBP,90,0,1908325,45-54,Female,OTH
21,3,2,1,HSTK_medSBP,714,0,10622756,45-54,Male,NHW
22,3,2,2,HSTK_medSBP,377,0,2323392,45-54,Male,NHB
23,3,2,3,HSTK_medSBP,329,0,3207152,45-54,Male,HIS
24,3,2,4,HSTK_medSBP,130,0,2807268,45-54,Male,OTH
25,4,1,1,HSTK_medSBP,1402,0,16626401,55-64,Female,NHW
26,4,1,2,HSTK_medSBP,498,0,3005374,55-64,Female,NHB
27,4,1,3,HSTK_medSBP,216,0,2911586,55-64,Female,HIS
28,4,1,4,HSTK_medSBP,150,0,2629488,55-64,Female,OTH
29,4,2,1,HSTK_medSBP,1550,0,15564860,55-64,Male,NHW
30,4,2,2,HSTK_medSBP,585,0,2050599,55-64,Male,NHB
31,4,2,3,HSTK_medSBP,367,0,2832735,55-64,Male,HIS
32,4,2,4,HSTK_medSBP,175,0,2195076,55-64,Male,OTH
33,5,1,1,HSTK_medSBP,2276,0,11513863,65-74,Female,NHW
34,5,1,2,HSTK_medSBP,507,0,1390166,65-74,Female,NHB
35,5,1,3,HSTK_medSBP,278,0,1616432,65-74,Female,HIS
36,5,1,4,HSTK_medSBP,245,0,1089947,65-74,Female,OTH
37,5,2,1,HSTK_medSBP,2533,0,10345066,65-74,Male,NHW
38,5,2,2,HSTK_medSBP,510,0,1099252,65-74,Male,NHB
39,5,2,3,HSTK_medSBP,266,0,1168063,65-74,Male,HIS
40,5,2,4,HSTK_medSBP,193,0,989548,65-74,Male,OTH
41,6,1,1,HSTK_medSBP,8575,0,9145660,75+,Female,NHW
42,6,1,2,HSTK_medSBP,998,0,1249362,75+,Female,NHB
43,6,1,3,HSTK_medSBP,708,0,737080,75+,Female,HIS
44,6,1,4,HSTK_medSBP,579,0,689818,75+,Female,OTH
45,6,2,1,HSTK_medSBP,6117,0,6831819,75+,Male,NHW
46,6,2,2,HSTK_medSBP,556,0,670963,75+,Male,NHB
47,6,2,3,HSTK_medSBP,463,0,548525,75+,Male,HIS
48,6,2,4,HSTK_medSBP,399,0,638884,75+,Male,OTH
1,1,1,1,IHD,142,0,18192633,20-34,Female,NHW
2,1,1,2,IHD,79,0,4596338,20-34,Female,NHB
3,1,1,3,IHD,23,0,6549965,20-34,Female,HIS
4,1,1,4,IHD,9,0,3878604,20-34,Female,OTH
5,1,2,1,IHD,391,0,19295314,20-34,Male,NHW
6,1,2,2,IHD,190,0,4186659,20-34,Male,NHB
7,1,2,3,IHD,124,0,6886181,20-34,Male,HIS
8,1,2,4,IHD,51,0,3785306,20-34,Male,OTH
9,2,1,1,IHD,697,0,10789518,35-44,Female,NHW
10,2,1,2,IHD,303,0,2841551,35-44,Female,NHB
11,2,1,3,IHD,96,0,4706043,35-44,Female,HIS
12,2,1,4,IHD,38,0,2705155,35-44,Female,OTH
13,2,2,1,IHD,2018,0,10698668,35-44,Male,NHW
14,2,2,2,IHD,731,0,2373836,35-44,Male,NHB
15,2,2,3,IHD,399,0,4477083,35-44,Male,HIS
16,2,2,4,IHD,192,0,2268050,35-44,Male,OTH
17,3,1,1,IHD,3079,0,12961330,45-54,Female,NHW
18,3,1,2,IHD,1129,0,2294986,45-54,Female,NHB
19,3,1,3,IHD,374,0,2981376,45-54,Female,HIS
20,3,1,4,IHD,125,0,1908325,45-54,Female,OTH
21,3,2,1,IHD,9113,0,10622756,45-54,Male,NHW
22,3,2,2,IHD,2316,0,2323392,45-54,Male,NHB
23,3,2,3,IHD,1387,0,3207152,45-54,Male,HIS
24,3,2,4,IHD,623,0,2807268,45-54,Male,OTH
25,4,1,1,IHD,9192,0,16626401,55-64,Female,NHW
26,4,1,2,IHD,2883,0,3005374,55-64,Female,NHB
27,4,1,3,IHD,983,0,2911586,55-64,Female,HIS
28,4,1,4,IHD,371,0,2629488,55-64,Female,OTH
29,4,2,1,IHD,26532,0,15564860,55-64,Male,NHW
30,4,2,2,IHD,5668,0,2050599,55-64,Male,NHB
31,4,2,3,IHD,2853,0,2832735,55-64,Male,HIS
32,4,2,4,IHD,1280,0,2195076,55-64,Male,OTH
33,5,1,1,IHD,17419,0,11513863,65-74,Female,NHW
34,5,1,2,IHD,3879,0,1390166,65-74,Female,NHB
35,5,1,3,IHD,1702,0,1616432,65-74,Female,HIS
36,5,1,4,IHD,766,0,1089947,65-74,Female,OTH
37,5,2,1,IHD,38858,0,10345066,65-74,Male,NHW
38,5,2,2,IHD,6250,0,1099252,65-74,Male,NHB
39,5,2,3,IHD,3344,0,1168063,65-74,Male,HIS
40,5,2,4,IHD,1694,0,989548,65-74,Male,OTH
41,6,1,1,IHD,86650,0,9145660,75+,Female,NHW
42,6,1,2,IHD,9842,0,1249362,75+,Female,NHB
43,6,1,3,IHD,6920,0,737080,75+,Female,HIS
44,6,1,4,IHD,3495,0,689818,75+,Female,OTH
45,6,2,1,IHD,92274,0,6831819,75+,Male,NHW
46,6,2,2,IHD,7532,0,670963,75+,Male,NHB
47,6,2,3,IHD,6643,0,548525,75+,Male,HIS
48,6,2,4,IHD,3551,0,638884,75+,Male,OTH
1,1,1,1,IHD_medBMI,142,0,18192633,20-34,Female,NHW
2,1,1,2,IHD_medBMI,79,0,4596338,20-34,Female,NHB
3,1,1,3,IHD_medBMI,23,0,6549965,20-34,Female,HIS
4,1,1,4,IHD_medBMI,9,0,3878604,20-34,Female,OTH
5,1,2,1,IHD_medBMI,391,0,19295314,20-34,Male,NHW
6,1,2,2,IHD_medBMI,190,0,4186659,20-34,Male,NHB
7,1,2,3,IHD_medBMI,124,0,6886181,20-34,Male,HIS
8,1,2,4,IHD_medBMI,51,0,3785306,20-34,Male,OTH
9,2,1,1,IHD_medBMI,697,0,10789518,35-44,Female,NHW
10,2,1,2,IHD_medBMI,303,0,2841551,35-44,Female,NHB
11,2,1,3,IHD_medBMI,96,0,4706043,35-44,Female,HIS
12,2,1,4,IHD_medBMI,38,0,2705155,35-44,Female,OTH
13,2,2,1,IHD_medBMI,2018,0,10698668,35-44,Male,NHW
14,2,2,2,IHD_medBMI,731,0,2373836,35-44,Male,NHB
15,2,2,3,IHD_medBMI,399,0,4477083,35-44,Male,HIS
16,2,2,4,IHD_medBMI,192,0,2268050,35-44,Male,OTH
17,3,1,1,IHD_medBMI,3079,0,12961330,45-54,Female,NHW
18,3,1,2,IHD_medBMI,1129,0,2294986,45-54,Female,NHB
19,3,1,3,IHD_medBMI,374,0,2981376,45-54,Female,HIS
20,3,1,4,IHD_medBMI,125,0,1908325,45-54,Female,OTH
21,3,2,1,IHD_medBMI,9113,0,10622756,45-54,Male,NHW
22,3,2,2,IHD_medBMI,2316,0,2323392,45-54,Male,NHB
23,3,2,3,IHD_medBMI,1387,0,3207152,45-54,Male,HIS
24,3,2,4,IHD_medBMI,623,0,2807268,45-54,Male,OTH
25,4,1,1,IHD_medBMI,9192,0,16626401,55-64,Female,NHW
26,4,1,2,IHD_medBMI,2883,0,3005374,55-64,Female,NHB
27,4,1,3,IHD_medBMI,983,0,2911586,55-64,Female,HIS
28,4,1,4,IHD_medBMI,371,0,2629488,55-64,Female,OTH
29,4,2,1,IHD_medBMI,26532,0,15564860,55-64,Male,NHW
30,4,2,2,IHD_medBMI,5668,0,2050599,55-64,Male,NHB
31,4,2,3,IHD_medBMI,2853,0,2832735,55-64,Male,HIS
32,4,2,4,IHD_medBMI,1280,0,2195076,55-64,Male,OTH
33,5,1,1,IHD_medBMI,17419,0,11513863,65-74,Female,NHW
34,5,1,2,IHD_medBMI,3879,0,1390166,65-74,Female,NHB
35,5,1,3,IHD_medBMI,1702,0,1616432,65-74,Female,HIS
36,5,1,4,IHD_medBMI,766,0,1089947,65-74,Female,OTH
37,5,2,1,IHD_medBMI,38858,0,10345066,65-74,Male,NHW
38,5,2,2,IHD_medBMI,6250,0,1099252,65-74,Male,NHB
39,5,2,3,IHD_medBMI,3344,0,1168063,65-74,Male,HIS
40,5,2,4,IHD_medBMI,1694,0,989548,65-74,Male,OTH
41,6,1,1,IHD_medBMI,86650,0,9145660,75+,Female,NHW
42,6,1,2,IHD_medBMI,9842,0,1249362,75+,Female,NHB
43,6,1,3,IHD_medBMI,6920,0,737080,75+,Female,HIS
44,6,1,4,IHD_medBMI,3495,0,689818,75+,Female,OTH
45,6,2,1,IHD_medBMI,92274,0,6831819,75+,Male,NHW
46,6,2,2,IHD_medBMI,7532,0,670963,75+,Male,NHB
47,6,2,3,IHD_medBMI,6643,0,548525,75+,Male,HIS
48,6,2,4,IHD_medBMI,3551,0,638884,75+,Male,OTH
1,1,1,1,IHD_medSBP,142,0,18192633,20-34,Female,NHW
2,1,1,2,IHD_medSBP,79,0,4596338,20-34,Female,NHB
3,1,1,3,IHD_medSBP,23,0,6549965,20-34,Female,HIS
4,1,1,4,IHD_medSBP,9,0,3878604,20-34,Female,OTH
5,1,2,1,IHD_medSBP,391,0,19295314,20-34,Male,NHW
6,1,2,2,IHD_medSBP,190,0,4186659,20-34,Male,NHB
7,1,2,3,IHD_medSBP,124,0,6886181,20-34,Male,HIS
8,1,2,4,IHD_medSBP,51,0,3785306,20-34,Male,OTH
9,2,1,1,IHD_medSBP,697,0,10789518,35-44,Female,NHW
10,2,1,2,IHD_medSBP,303,0,2841551,35-44,Female,NHB
11,2,1,3,IHD_medSBP,96,0,4706043,35-44,Female,HIS
12,2,1,4,IHD_medSBP,38,0,2705155,35-44,Female,OTH
13,2,2,1,IHD_medSBP,2018,0,10698668,35-44,Male,NHW
14,2,2,2,IHD_medSBP,731,0,2373836,35-44,Male,NHB
15,2,2,3,IHD_medSBP,399,0,4477083,35-44,Male,HIS
16,2,2,4,IHD_medSBP,192,0,2268050,35-44,Male,OTH
17,3,1,1,IHD_medSBP,3079,0,12961330,45-54,Female,NHW
18,3,1,2,IHD_medSBP,1129,0,2294986,45-54,Female,NHB
19,3,1,3,IHD_medSBP,374,0,2981376,45-54,Female,HIS
20,3,1,4,IHD_medSBP,125,0,1908325,45-54,Female,OTH
21,3,2,1,IHD_medSBP,9113,0,10622756,45-54,Male,NHW
22,3,2,2,IHD_medSBP,2316,0,2323392,45-54,Male,NHB
23,3,2,3,IHD_medSBP,1387,0,3207152,45-54,Male,HIS
24,3,2,4,IHD_medSBP,623,0,2807268,45-54,Male,OTH
25,4,1,1,IHD_medSBP,9192,0,16626401,55-64,Female,NHW
26,4,1,2,IHD_medSBP,2883,0,3005374,55-64,Female,NHB
27,4,1,3,IHD_medSBP,983,0,2911586,55-64,Female,HIS
28,4,1,4,IHD_medSBP,371,0,2629488,55-64,Female,OTH
29,4,2,1,IHD_medSBP,26532,0,15564860,55-64,Male,NHW
30,4,2,2,IHD_medSBP,5668,0,2050599,55-64,Male,NHB
31,4,2,3,IHD_medSBP,2853,0,2832735,55-64,Male,HIS
32,4,2,4,IHD_medSBP,1280,0,2195076,55-64,Male,OTH
33,5,1,1,IHD_medSBP,17419,0,11513863,65-74,Female,NHW
34,5,1,2,IHD_medSBP,3879,0,1390166,65-74,Female,NHB
35,5,1,3,IHD_medSBP,1702,0,1616432,65-74,Female,HIS
36,5,1,4,IHD_medSBP,766,0,1089947,65-74,Female,OTH
37,5,2,1,IHD_medSBP,38858,0,10345066,65-74,Male,NHW
38,5,2,2,IHD_medSBP,6250,0,1099252,65-74,Male,NHB
39,5,2,3,IHD_medSBP,3344,0,1168063,65-74,Male,HIS
40,5,2,4,IHD_medSBP,1694,0,989548,65-74,Male,OTH
41,6,1,1,IHD_medSBP,86650,0,9145660,75+,Female,NHW
42,6,1,2,IHD_medSBP,9842,0,1249362,75+,Female,NHB
43,6,1,3,IHD_medSBP,6920,0,737080,75+,Female,HIS
44,6,1,4,IHD_medSBP,3495,0,689818,75+,Female,OTH
45,6,2,1,IHD_medSBP,92274,0,6831819,75+,Male,NHW
46,6,2,2,IHD_medSBP,7532,0,670963,75+,Male,NHB
47,6,2,3,IHD_medSBP,6643,0,548525,75+,Male,HIS
48,6,2,4,IHD_medSBP,3551,0,638884,75+,Male,OTH
1,1,1,1,ISTK,38,0,18192633,20-34,Female,NHW
2,1,1,2,ISTK,14,0,4596338,20-34,Female,NHB
3,1,1,3,ISTK,9,0,6549965,20-34,Female,HIS
4,1,1,4,ISTK,6,0,3878604,20-34,Female,OTH
5,1,2,1,ISTK,34,0,19295314,20-34,Male,NHW
6,1,2,2,ISTK,22,0,4186659,20-34,Male,NHB
7,1,2,3,ISTK,11,0,6886181,20-34,Male,HIS
8,1,2,4,ISTK,6,0,3785306,20-34,Male,OTH
9,2,1,1,ISTK,59,0,10789518,35-44,Female,NHW
10,2,1,2,ISTK,33,0,2841551,35-44,Female,NHB
11,2,1,3,ISTK,16,0,4706043,35-44,Female,HIS
12,2,1,4,ISTK,9,0,2705155,35-44,Female,OTH
13,2,2,1,ISTK,85,0,10698668,35-44,Male,NHW
14,2,2,2,ISTK,60,0,2373836,35-44,Male,NHB
15,2,2,3,ISTK,35,0,4477083,35-44,Male,HIS
16,2,2,4,ISTK,9,0,2268050,35-44,Male,OTH
17,3,1,1,ISTK,218,0,12961330,45-54,Female,NHW
18,3,1,2,ISTK,100,0,2294986,45-54,Female,NHB
19,3,1,3,ISTK,38,0,2981376,45-54,Female,HIS
20,3,1,4,ISTK,20,0,1908325,45-54,Female,OTH
21,3,2,1,ISTK,292,0,10622756,45-54,Male,NHW
22,3,2,2,ISTK,130,0,2323392,45-54,Male,NHB
23,3,2,3,ISTK,77,0,3207152,45-54,Male,HIS
24,3,2,4,ISTK,25,0,2807268,45-54,Male,OTH
25,4,1,1,ISTK,678,0,16626401,55-64,Female,NHW
26,4,1,2,ISTK,290,0,3005374,55-64,Female,NHB
27,4,1,3,ISTK,108,0,2911586,55-64,Female,HIS
28,4,1,4,ISTK,49,0,2629488,55-64,Female,OTH
29,4,2,1,ISTK,1028,0,15564860,55-64,Male,NHW
30,4,2,2,ISTK,416,0,2050599,55-64,Male,NHB
31,4,2,3,ISTK,177,0,2832735,55-64,Male,HIS
32,4,2,4,ISTK,63,0,2195076,55-64,Male,OTH
33,5,1,1,ISTK,1856,0,11513863,65-74,Female,NHW
34,5,1,2,ISTK,494,0,1390166,65-74,Female,NHB
35,5,1,3,ISTK,220,0,1616432,65-74,Female,HIS
36,5,1,4,ISTK,90,0,1089947,65-74,Female,OTH
37,5,2,1,ISTK,2170,0,10345066,65-74,Male,NHW
38,5,2,2,ISTK,567,0,1099252,65-74,Male,NHB
39,5,2,3,ISTK,278,0,1168063,65-74,Male,HIS
40,5,2,4,ISTK,113,0,989548,65-74,Male,OTH
41,6,1,1,ISTK,16566,0,9145660,75+,Female,NHW
42,6,1,2,ISTK,2180,0,1249362,75+,Female,NHB
43,6,1,3,ISTK,1777,0,737080,75+,Female,HIS
44,6,1,4,ISTK,669,0,689818,75+,Female,OTH
45,6,2,1,ISTK,9058,0,6831819,75+,Male,NHW
46,6,2,2,ISTK,1127,0,670963,75+,Male,NHB
47,6,2,3,ISTK,986,0,548525,75+,Male,HIS
48,6,2,4,ISTK,425,0,638884,75+,Male,OTH
1,1,1,1,ISTK_medBMI,38,0,18192633,20-34,Female,NHW
2,1,1,2,ISTK_medBMI,14,0,4596338,20-34,Female,NHB
3,1,1,3,ISTK_medBMI,9,0,6549965,20-34,Female,HIS
4,1,1,4,ISTK_medBMI,6,0,3878604,20-34,Female,OTH
5,1,2,1,ISTK_medBMI,34,0,19295314,20-34,Male,NHW
6,1,2,2,ISTK_medBMI,22,0,4186659,20-34,Male,NHB
7,1,2,3,ISTK_medBMI,11,0,6886181,20-34,Male,HIS
8,1,2,4,ISTK_medBMI,6,0,3785306,20-34,Male,OTH
9,2,1,1,ISTK_medBMI,59,0,10789518,35-44,Female,NHW
10,2,1,2,ISTK_medBMI,33,0,2841551,35-44,Female,NHB
11,2,1,3,ISTK_medBMI,16,0,4706043,35-44,Female,HIS
12,2,1,4,ISTK_medBMI,9,0,2705155,35-44,Female,OTH
13,2,2,1,ISTK_medBMI,85,0,10698668,35-44,Male,NHW
14,2,2,2,ISTK_medBMI,60,0,2373836,35-44,Male,NHB
15,2,2,3,ISTK_medBMI,35,0,4477083,35-44,Male,HIS
16,2,2,4,ISTK_medBMI,9,0,2268050,35-44,Male,OTH
17,3,1,1,ISTK_medBMI,218,0,12961330,45-54,Female,NHW
18,3,1,2,ISTK_medBMI,100,0,2294986,45-54,Female,NHB
19,3,1,3,ISTK_medBMI,38,0,2981376,45-54,Female,HIS
20,3,1,4,ISTK_medBMI,20,0,1908325,45-54,Female,OTH
21,3,2,1,ISTK_medBMI,292,0,10622756,45-54,Male,NHW
22,3,2,2,ISTK_medBMI,130,0,2323392,45-54,Male,NHB
23,3,2,3,ISTK_medBMI,77,0,3207152,45-54,Male,HIS
24,3,2,4,ISTK_medBMI,25,0,2807268,45-54,Male,OTH
25,4,1,1,ISTK_medBMI,678,0,16626401,55-64,Female,NHW
26,4,1,2,ISTK_medBMI,290,0,3005374,55-64,Female,NHB
27,4,1,3,ISTK_medBMI,108,0,2911586,55-64,Female,HIS
28,4,1,4,ISTK_medBMI,49,0,2629488,55-64,Female,OTH
29,4,2,1,ISTK_medBMI,1028,0,15564860,55-64,Male,NHW
30,4,2,2,ISTK_medBMI,416,0,2050599,55-64,Male,NHB
31,4,2,3,ISTK_medBMI,177,0,2832735,55-64,Male,HIS
32,4,2,4,ISTK_medBMI,63,0,2195076,55-64,Male,OTH
33,5,1,1,ISTK_medBMI,1856,0,11513863,65-74,Female,NHW
34,5,1,2,ISTK_medBMI,494,0,1390166,65-74,Female,NHB
35,5,1,3,ISTK_medBMI,220,0,1616432,65-74,Female,HIS
36,5,1,4,ISTK_medBMI,90,0,1089947,65-74,Female,OTH
37,5,2,1,ISTK_medBMI,2170,0,10345066,65-74,Male,NHW
38,5,2,2,ISTK_medBMI,567,0,1099252,65-74,Male,NHB
39,5,2,3,ISTK_medBMI,278,0,1168063,65-74,Male,HIS
40,5,2,4,ISTK_medBMI,113,0,989548,65-74,Male,OTH
41,6,1,1,ISTK_medBMI,16566,0,9145660,75+,Female,NHW
42,6,1,2,ISTK_medBMI,2180,0,1249362,75+,Female,NHB
43,6,1,3,ISTK_medBMI,1777,0,737080,75+,Female,HIS
44,6,1,4,ISTK_medBMI,669,0,689818,75+,Female,OTH
45,6,2,1,ISTK_medBMI,9058,0,6831819,75+,Male,NHW
46,6,2,2,ISTK_medBMI,1127,0,670963,75+,Male,NHB
47,6,2,3,ISTK_medBMI,986,0,548525,75+,Male,HIS
48,6,2,4,ISTK_medBMI,425,0,638884,75+,Male,OTH
1,1,1,1,ISTK_medSBP,38,0,18192633,20-34,Female,NHW
2,1,1,2,ISTK_medSBP,14,0,4596338,20-34,Female,NHB
3,1,1,3,ISTK_medSBP,9,0,6549965,20-34,Female,HIS
4,1,1,4,ISTK_medSBP,6,0,3878604,20-34,Female,OTH
5,1,2,1,ISTK_medSBP,34,0,19295314,20-34,Male,NHW
6,1,2,2,ISTK_medSBP,22,0,4186659,20-34,Male,NHB
7,1,2,3,ISTK_medSBP,11,0,6886181,20-34,Male,HIS
8,1,2,4,ISTK_medSBP,6,0,3785306,20-34,Male,OTH
9,2,1,1,ISTK_medSBP,59,0,10789518,35-44,Female,NHW
10,2,1,2,ISTK_medSBP,33,0,2841551,35-44,Female,NHB
11,2,1,3,ISTK_medSBP,16,0,4706043,35-44,Female,HIS
12,2,1,4,ISTK_medSBP,9,0,2705155,35-44,Female,OTH
13,2,2,1,ISTK_medSBP,85,0,10698668,35-44,Male,NHW
14,2,2,2,ISTK_medSBP,60,0,2373836,35-44,Male,NHB
15,2,2,3,ISTK_medSBP,35,0,4477083,35-44,Male,HIS
16,2,2,4,ISTK_medSBP,9,0,2268050,35-44,Male,OTH
17,3,1,1,ISTK_medSBP,218,0,12961330,45-54,Female,NHW
18,3,1,2,ISTK_medSBP,100,0,2294986,45-54,Female,NHB
19,3,1,3,ISTK_medSBP,38,0,2981376,45-54,Female,HIS
20,3,1,4,ISTK_medSBP,20,0,1908325,45-54,Female,OTH
21,3,2,1,ISTK_medSBP,292,0,10622756,45-54,Male,NHW
22,3,2,2,ISTK_medSBP,130,0,2323392,45-54,Male,NHB
23,3,2,3,ISTK_medSBP,77,0,3207152,45-54,Male,HIS
24,3,2,4,ISTK_medSBP,25,0,2807268,45-54,Male,OTH
25,4,1,1,ISTK_medSBP,678,0,16626401,55-64,Female,NHW
26,4,1,2,ISTK_medSBP,290,0,3005374,55-64,Female,NHB
27,4,1,3,ISTK_medSBP,108,0,2911586,55-64,Female,HIS
28,4,1,4,ISTK_medSBP,49,0,2629488,55-64,Female,OTH
29,4,2,1,ISTK_medSBP,1028,0,15564860,55-64,Male,NHW
30,4,2,2,ISTK_medSBP,416,0,2050599,55-64,Male,NHB
31,4,2,3,ISTK_medSBP,177,0,2832735,55-64,Male,HIS
32,4,2,4,ISTK_medSBP,63,0,2195076,55-64,Male,OTH
33,5,1,1,ISTK_medSBP,1856,0,11513863,65-74,Female,NHW
34,5,1,2,ISTK_medSBP,494,0,1390166,65-74,Female,NHB
35,5,1,3,ISTK_medSBP,220,0,1616432,65-74,Female,HIS
36,5,1,4,ISTK_medSBP,90,0,1089947,65-74,Female,OTH
37,5,2,1,ISTK_medSBP,2170,0,10345066,65-74,Male,NHW
38,5,2,2,ISTK_medSBP,567,0,1099252,65-74,Male,NHB
39,5,2,3,ISTK_medSBP,278,0,1168063,65-74,Male,HIS
40,5,2,4,ISTK_medSBP,113,0,989548,65-74,Male,OTH
41,6,1,1,ISTK_medSBP,16566,0,9145660,75+,Female,NHW
42,6,1,2,ISTK_medSBP,2180,0,1249362,75+,Female,NHB
43,6,1,3,ISTK_medSBP,1777,0,737080,75+,Female,HIS
44,6,1,4,ISTK_medSBP,669,0,689818,75+,Female,OTH
45,6,2,1,ISTK_medSBP,9058,0,6831819,75+,Male,NHW
46,6,2,2,ISTK_medSBP,1127,0,670963,75+,Male,NHB
47,6,2,3,ISTK_medSBP,986,0,548525,75+,Male,HIS
48,6,2,4,ISTK_medSBP,425,0,638884,75+,Male,OTH
1,1,1,1,KC,244,0,18192633,20-34,Female,NHW
2,1,1,2,KC,60,0,4596338,20-34,Female,NHB
3,1,1,3,KC,94,0,6549965,20-34,Female,HIS
4,1,1,4,KC,33,0,3878604,20-34,Female,OTH
5,1,2,1,KC,392,0,19295314,20-34,Male,NHW
6,1,2,2,KC,58,0,4186659,20-34,Male,NHB
7,1,2,3,KC,101,0,6886181,20-34,Male,HIS
8,1,2,4,KC,60,0,3785306,20-34,Male,OTH
9,2,1,1,KC,709,0,10789518,35-44,Female,NHW
10,2,1,2,KC,183,0,2841551,35-44,Female,NHB
11,2,1,3,KC,423,0,4706043,35-44,Female,HIS
12,2,1,4,KC,97,0,2705155,35-44,Female,OTH
13,2,2,1,KC,1125,0,10698668,35-44,Male,NHW
14,2,2,2,KC,269,0,2373836,35-44,Male,NHB
15,2,2,3,KC,451,0,4477083,35-44,Male,HIS
16,2,2,4,KC,214,0,2268050,35-44,Male,OTH
17,3,1,1,KC,1974,0,12961330,45-54,Female,NHW
18,3,1,2,KC,306,0,2294986,45-54,Female,NHB
19,3,1,3,KC,499,0,2981376,45-54,Female,HIS
20,3,1,4,KC,164,0,1908325,45-54,Female,OTH
21,3,2,1,KC,3064,0,10622756,45-54,Male,NHW
22,3,2,2,KC,750,0,2323392,45-54,Male,NHB
23,3,2,3,KC,773,0,3207152,45-54,Male,HIS
24,3,2,4,KC,548,0,2807268,45-54,Male,OTH
25,4,1,1,KC,4187,0,16626401,55-64,Female,NHW
26,4,1,2,KC,986,0,3005374,55-64,Female,NHB
27,4,1,3,KC,1009,0,2911586,55-64,Female,HIS
28,4,1,4,KC,488,0,2629488,55-64,Female,OTH
29,4,2,1,KC,8936,0,15564860,55-64,Male,NHW
30,4,2,2,KC,1319,0,2050599,55-64,Male,NHB
31,4,2,3,KC,1561,0,2832735,55-64,Male,HIS
32,4,2,4,KC,940,0,2195076,55-64,Male,OTH
33,5,1,1,KC,4849,0,11513863,65-74,Female,NHW
34,5,1,2,KC,743,0,1390166,65-74,Female,NHB
35,5,1,3,KC,713,0,1616432,65-74,Female,HIS
36,5,1,4,KC,278,0,1089947,65-74,Female,OTH
37,5,2,1,KC,9640,0,10345066,65-74,Male,NHW
38,5,2,2,KC,1064,0,1099252,65-74,Male,NHB
39,5,2,3,KC,1057,0,1168063,65-74,Male,HIS
40,5,2,4,KC,476,0,989548,65-74,Male,OTH
41,6,1,1,KC,4173,0,9145660,75+,Female,NHW
42,6,1,2,KC,688,0,1249362,75+,Female,NHB
43,6,1,3,KC,375,0,737080,75+,Female,HIS
44,6,1,4,KC,185,0,689818,75+,Female,OTH
45,6,2,1,KC,7001,0,6831819,75+,Male,NHW
46,6,2,2,KC,632,0,670963,75+,Male,NHB
47,6,2,3,KC,520,0,548525,75+,Male,HIS
48,6,2,4,KC,319,0,638884,75+,Male,OTH
1,1,1,1,LC,89,0,18192633,20-34,Female,NHW
2,1,1,2,LC,36,0,4596338,20-34,Female,NHB
3,1,1,3,LC,42,0,6549965,20-34,Female,HIS
4,1,1,4,LC,33,0,3878604,20-34,Female,OTH
5,1,2,1,LC,107,0,19295314,20-34,Male,NHW
6,1,2,2,LC,15,0,4186659,20-34,Male,NHB
7,1,2,3,LC,46,0,6886181,20-34,Male,HIS
8,1,2,4,LC,23,0,3785306,20-34,Male,OTH
9,2,1,1,LC,402,0,10789518,35-44,Female,NHW
10,2,1,2,LC,175,0,2841551,35-44,Female,NHB
11,2,1,3,LC,152,0,4706043,35-44,Female,HIS
12,2,1,4,LC,193,0,2705155,35-44,Female,OTH
13,2,2,1,LC,498,0,10698668,35-44,Male,NHW
14,2,2,2,LC,160,0,2373836,35-44,Male,NHB
15,2,2,3,LC,103,0,4477083,35-44,Male,HIS
16,2,2,4,LC,79,0,2268050,35-44,Male,OTH
17,3,1,1,LC,4072,0,12961330,45-54,Female,NHW
18,3,1,2,LC,473,0,2294986,45-54,Female,NHB
19,3,1,3,LC,304,0,2981376,45-54,Female,HIS
20,3,1,4,LC,410,0,1908325,45-54,Female,OTH
21,3,2,1,LC,2753,0,10622756,45-54,Male,NHW
22,3,2,2,LC,660,0,2323392,45-54,Male,NHB
23,3,2,3,LC,265,0,3207152,45-54,Male,HIS
24,3,2,4,LC,543,0,2807268,45-54,Male,OTH
25,4,1,1,LC,18207,0,16626401,55-64,Female,NHW
26,4,1,2,LC,3353,0,3005374,55-64,Female,NHB
