subgroup,outcome,risk_factor,RR_unit,RR,CI_lower,CI_upper,conversion_factor,RR_converted,SE_converted,RR_unit_converted
30,IHD,fruit,100g/d,0.94,0.91,0.98,149.37,-0.04142425099958996,0.012656554152221954,1 cup/day
30,IHD,pf_pm,50g/d,1.38,1.11,1.69,30.21,0.5330743117661589,0.1774857095614454,1 oz eq/day
30,IHD,pufa_rep_carb,5%E/d,0.9,0.86,0.95,1,-0.10536051565782628,0.025390202894651298,5%E/day
30,IHD,pufa_rep_sfa,5%E/d,0.91,0.87,0.95,1,-0.09431067947124129,0.022441013506621702,5%E/day
30,IHD,sea_omega3_fa,100mg/d,0.85,0.79,0.92,1,-0.16251892949777494,0.03886242974031092,100 mg/day
30,ISTK,gr_whole,50g/d,0.91,0.86,0.97,NA,NA,NA,NA
30,ISTK,veg_exc_sta,100g/d,0.83,0.74,0.93,NA,NA,NA,NA
30,ISTK,fruit,100g/d,0.88,0.83,0.93,149.37,-0.08558169077450953,0.01942834827306287,1 cup/day
30,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
30,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
30,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
30,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
30,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
31,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
31,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
31,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
31,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
31,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
31,DIAB,gr_whole,50g/d,0.88,0.83,0.93,NA,NA,NA,NA
31,DIAB,pf_ns,1oz/wk,0.97,0.95,0.98,NA,NA,NA,NA
31,DIAB,pf_pm,50g/d,1.52,1.24,1.83,30.21,0.6929995611687935,0.16432784591042301,1 oz eq/day
31,DIAB,pf_redm,100g/d,1.19,1.03,1.37,30.21,0.5758136614479907,0.2408750461045548,1 oz eq/day
31,HSTK,gr_whole,50g/d,0.91,0.86,0.97,NA,NA,NA,NA
31,HSTK,veg_exc_sta,100g/d,0.83,0.72,0.96,NA,NA,NA,NA
31,HSTK,fruit,100g/d,0.73,0.61,0.87,149.37,-0.21069206992013137,0.06063464074303784,1 cup/day
31,IHD,gr_whole,50g/d,0.97,0.94,0.99,NA,NA,NA,NA
31,IHD,veg_exc_sta,100g/d,0.95,0.93,0.98,NA,NA,NA,NA
31,IHD,fruit,100g/d,0.94,0.91,0.98,149.37,-0.04142425099958996,0.012656554152221954,1 cup/day
31,IHD,pf_pm,50g/d,1.38,1.11,1.69,30.21,0.5330743117661589,0.1774857095614454,1 oz eq/day
31,IHD,pufa_rep_carb,5%E/d,0.9,0.86,0.95,1,-0.10536051565782628,0.025390202894651298,5%E/day
31,IHD,pufa_rep_sfa,5%E/d,0.91,0.87,0.95,1,-0.09431067947124129,0.022441013506621702,5%E/day
31,IHD,sea_omega3_fa,100mg/d,0.85,0.79,0.92,1,-0.16251892949777494,0.03886242974031092,100 mg/day
31,ISTK,gr_whole,50g/d,0.91,0.86,0.97,NA,NA,NA,NA
31,ISTK,veg_exc_sta,100g/d,0.83,0.74,0.93,NA,NA,NA,NA
31,ISTK,fruit,100g/d,0.88,0.83,0.93,149.37,-0.08558169077450953,0.01942834827306287,1 cup/day
31,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
31,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
31,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
31,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
31,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
32,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
32,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
32,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
32,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
32,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
32,DIAB,gr_whole,50g/d,0.88,0.83,0.93,NA,NA,NA,NA
32,DIAB,pf_ns,1oz/wk,0.97,0.95,0.98,NA,NA,NA,NA
32,DIAB,pf_pm,50g/d,1.52,1.24,1.83,30.21,0.6929995611687935,0.16432784591042301,1 oz eq/day
32,DIAB,pf_redm,100g/d,1.19,1.03,1.37,30.21,0.5758136614479907,0.2408750461045548,1 oz eq/day
32,HSTK,gr_whole,50g/d,0.91,0.86,0.97,NA,NA,NA,NA
32,HSTK,veg_exc_sta,100g/d,0.83,0.72,0.96,NA,NA,NA,NA
32,HSTK,fruit,100g/d,0.73,0.61,0.87,149.37,-0.21069206992013137,0.06063464074303784,1 cup/day
32,IHD,gr_whole,50g/d,0.97,0.94,0.99,NA,NA,NA,NA
32,IHD,veg_exc_sta,100g/d,0.95,0.93,0.98,NA,NA,NA,NA
32,IHD,fruit,100g/d,0.94,0.91,0.98,149.37,-0.04142425099958996,0.012656554152221954,1 cup/day
32,IHD,pf_pm,50g/d,1.38,1.11,1.69,30.21,0.5330743117661589,0.1774857095614454,1 oz eq/day
32,IHD,pufa_rep_carb,5%E/d,0.9,0.86,0.95,1,-0.10536051565782628,0.025390202894651298,5%E/day
32,IHD,pufa_rep_sfa,5%E/d,0.91,0.87,0.95,1,-0.09431067947124129,0.022441013506621702,5%E/day
32,IHD,sea_omega3_fa,100mg/d,0.85,0.79,0.92,1,-0.16251892949777494,0.03886242974031092,100 mg/day
32,ISTK,gr_whole,50g/d,0.91,0.86,0.97,NA,NA,NA,NA
32,ISTK,veg_exc_sta,100g/d,0.83,0.74,0.93,NA,NA,NA,NA
32,ISTK,fruit,100g/d,0.88,0.83,0.93,149.37,-0.08558169077450953,0.01942834827306287,1 cup/day
32,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
32,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
32,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
32,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
32,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
33,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
33,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
33,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
33,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
33,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
33,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
33,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
33,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
33,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
33,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
33,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
33,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
33,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
33,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
33,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
33,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
33,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
33,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
33,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
33,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
33,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
33,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
33,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
33,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
33,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
33,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
33,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
34,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
34,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
34,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
34,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
34,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
34,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
34,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
34,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
34,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
34,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
34,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
34,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
34,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
34,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
34,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
34,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
34,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
34,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
34,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
34,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
34,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
34,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
34,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
34,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
34,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
34,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
34,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
35,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
35,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
35,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
35,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
35,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
35,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
35,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
35,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
35,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
35,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
35,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
35,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
35,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
35,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
35,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
35,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
35,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
35,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
35,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
35,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
35,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
35,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
35,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
35,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
35,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
35,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
35,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
36,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
36,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
36,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
36,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
36,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
36,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
36,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
36,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
36,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
36,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
36,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
36,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
36,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
36,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
36,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
36,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
36,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
36,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
36,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
36,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
36,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
36,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
36,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
36,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
36,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
36,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
36,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
37,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
37,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
37,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
37,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
37,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
37,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
37,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
37,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
37,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
37,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
37,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
37,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
37,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
37,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
37,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
37,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
37,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
37,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
37,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
37,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
37,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
37,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
37,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
37,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
37,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
37,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
37,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
38,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
38,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
38,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
38,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
38,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
38,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
38,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
38,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
38,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
38,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
38,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
38,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
38,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
38,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
38,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
38,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
38,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
38,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
38,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
38,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
38,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
38,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
38,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
38,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
38,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
38,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
38,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
39,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
39,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
39,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
39,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
39,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
39,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
39,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
39,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
39,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
39,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
39,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
39,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
39,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
39,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
39,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
39,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
39,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
39,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
39,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
39,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
39,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
39,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
39,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
39,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
39,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
39,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
39,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
40,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
40,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
40,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
40,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
40,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
40,DIAB,gr_whole,50g/d,0.9,0.86,0.94,NA,NA,NA,NA
40,DIAB,pf_ns,1oz/wk,0.97,0.96,0.99,NA,NA,NA,NA
40,DIAB,pf_pm,50g/d,1.41,1.2,1.65,30.21,0.5686688255380286,0.13445580389591508,1 oz eq/day
40,DIAB,pf_redm,100g/d,1.16,1.03,1.3,30.21,0.49129429036171207,0.19658771442246675,1 oz eq/day
