"subgroup","outcome","outcome_label","risk_factor","RR","RR_unit","CI_lower","CI_upper","logRR","logCI_lower","logCI_upper"
38,"TC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"TSTK","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
38,"UC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"APCA","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"BC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"CVD","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
39,"DIAB","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
