"Notes"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"Acute and subacute endocarditis (I33)"	"GR113-065"	7	279227	Unreliable	1.01	5.17	0.95
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	4	279227	Unreliable	0.39	3.67	0.72
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"Heart failure (I50)"	"GR113-067"	1602	279227	573.73	545.63	601.82	14.33
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1900	279227	680.45	649.85	711.05	15.61
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	848	279227	303.70	283.25	324.14	10.43
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2360	279227	845.19	811.09	879.29	17.40
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"#Atherosclerosis (I70)"	"GR113-071"	121	279227	43.33	35.61	51.06	3.94
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	90	279227	32.23	25.92	39.62	3.40
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	201	279227	71.98	62.03	81.94	5.08
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	47	279227	16.83	12.37	22.38	2.46
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	480	25807014	1.86	1.69	2.03	0.08
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	40	25807014	0.15	0.11	0.21	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Hypertensive heart disease (I11)"	"GR113-056"	279	25807014	1.08	0.95	1.21	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	11	25807014	Unreliable	0.02	0.08	0.01
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	837	25807014	3.24	3.02	3.46	0.11
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	309	25807014	1.20	1.06	1.33	0.07
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	11	25807014	Unreliable	0.02	0.08	0.01
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	517	25807014	2.00	1.83	2.18	0.09
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Acute and subacute endocarditis (I33)"	"GR113-065"	95	25807014	0.37	0.30	0.45	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	36	25807014	0.14	0.10	0.19	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Heart failure (I50)"	"GR113-067"	85	25807014	0.33	0.26	0.41	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1100	25807014	4.26	4.01	4.51	0.13
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	60	25807014	0.23	0.18	0.30	0.03
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	296	25807014	1.15	1.02	1.28	0.07
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"#Atherosclerosis (I70)"	"GR113-071"	2	25807014	Unreliable	0.00	0.03	0.01
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	113	25807014	0.44	0.36	0.52	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	34	25807014	0.13	0.09	0.18	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"25-34 years"	"25-34"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	96	25807014	0.37	0.30	0.45	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1333	23776477	5.61	5.31	5.91	0.15
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	28	23776477	0.12	0.08	0.17	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	1087	23776477	4.57	4.30	4.84	0.14
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	28	23776477	0.12	0.08	0.17	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	4440	23776477	18.67	18.12	19.22	0.28
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	1699	23776477	7.15	6.81	7.49	0.17
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	66	23776477	0.28	0.21	0.35	0.03
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	2675	23776477	11.25	10.82	11.68	0.22
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Acute and subacute endocarditis (I33)"	"GR113-065"	110	23776477	0.46	0.38	0.55	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	34	23776477	0.14	0.10	0.20	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	224	23776477	0.94	0.82	1.07	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	2258	23776477	9.50	9.11	9.89	0.20
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	238	23776477	1.00	0.87	1.13	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	897	23776477	3.77	3.53	4.02	0.13
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"#Atherosclerosis (I70)"	"GR113-071"	14	23776477	Unreliable	0.03	0.10	0.02
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	262	23776477	1.10	0.97	1.24	0.07
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	75	23776477	0.32	0.25	0.40	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"35-44 years"	"35-44"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	194	23776477	0.82	0.70	0.93	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	4725	27926062	16.92	16.44	17.40	0.25
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	89	27926062	0.32	0.26	0.39	0.03
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Hypertensive heart disease (I11)"	"GR113-056"	3411	27926062	12.21	11.80	12.62	0.21
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	115	27926062	0.41	0.34	0.49	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	20474	27926062	73.32	72.31	74.32	0.51
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	8007	27926062	28.67	28.04	29.30	0.32
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	298	27926062	1.07	0.95	1.19	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	12169	27926062	43.58	42.80	44.35	0.40
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Acute and subacute endocarditis (I33)"	"GR113-065"	144	27926062	0.52	0.43	0.60	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	74	27926062	0.26	0.21	0.33	0.03
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Heart failure (I50)"	"GR113-067"	1021	27926062	3.66	3.43	3.88	0.11
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	6474	27926062	23.18	22.62	23.75	0.29
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	1066	27926062	3.82	3.59	4.05	0.12
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3104	27926062	11.12	10.72	11.51	0.20
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"#Atherosclerosis (I70)"	"GR113-071"	103	27926062	0.37	0.30	0.44	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	627	27926062	2.25	2.07	2.42	0.09
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	266	27926062	0.95	0.84	1.07	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"45-54 years"	"45-54"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	445	27926062	1.59	1.45	1.74	0.08
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11098	28958886	38.32	37.61	39.04	0.36
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	213	28958886	0.74	0.64	0.83	0.05
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	6352	28958886	21.93	21.40	22.47	0.28
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	270	28958886	0.93	0.82	1.04	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	52479	28958886	181.22	179.67	182.77	0.79
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	19549	28958886	67.51	66.56	68.45	0.48
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	679	28958886	2.34	2.17	2.52	0.09
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	32251	28958886	111.37	110.15	112.58	0.62
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Acute and subacute endocarditis (I33)"	"GR113-065"	232	28958886	0.80	0.70	0.90	0.05
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	136	28958886	0.47	0.39	0.55	0.04
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	3393	28958886	11.72	11.32	12.11	0.20
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	13663	28958886	47.18	46.39	47.97	0.40
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	2827	28958886	9.76	9.40	10.12	0.18
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	8537	28958886	29.48	28.85	30.11	0.32
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"#Atherosclerosis (I70)"	"GR113-071"	377	28958886	1.30	1.17	1.43	0.07
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	1527	28958886	5.27	5.01	5.54	0.13
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	926	28958886	3.20	2.99	3.40	0.11
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"55-64 years"	"55-64"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	742	28958886	2.56	2.38	2.75	0.09
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	15969	20518580	77.83	76.62	79.03	0.62
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	353	20518580	1.72	1.54	1.90	0.09
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	5601	20518580	27.30	26.58	28.01	0.36
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	509	20518580	2.48	2.27	2.70	0.11
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	73217	20518580	356.83	354.25	359.42	1.32
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	25679	20518580	125.15	123.62	126.68	0.78
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	808	20518580	3.94	3.67	4.21	0.14
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	46730	20518580	227.74	225.68	229.81	1.05
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Acute and subacute endocarditis (I33)"	"GR113-065"	263	20518580	1.28	1.13	1.44	0.08
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	156	20518580	0.76	0.64	0.88	0.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	8113	20518580	39.54	38.68	40.40	0.44
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	19604	20518580	95.54	94.21	96.88	0.68
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	3742	20518580	18.24	17.65	18.82	0.30
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	15745	20518580	76.74	75.54	77.93	0.61
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"#Atherosclerosis (I70)"	"GR113-071"	665	20518580	3.24	2.99	3.49	0.13
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	2270	20518580	11.06	10.61	11.52	0.23
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	1627	20518580	7.93	7.54	8.31	0.20
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"65-74 years"	"65-74"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	742	20518580	3.62	3.36	3.88	0.13
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	15042	9758481	154.14	151.68	156.61	1.26
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	521	9758481	5.34	4.88	5.80	0.23
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Hypertensive heart disease (I11)"	"GR113-056"	4971	9758481	50.94	49.52	52.36	0.72
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	889	9758481	9.11	8.51	9.71	0.31
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	84269	9758481	863.55	857.72	869.38	2.97
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	25146	9758481	257.68	254.50	260.87	1.62
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	774	9758481	7.93	7.37	8.49	0.29
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	58349	9758481	597.93	593.08	602.78	2.48
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Acute and subacute endocarditis (I33)"	"GR113-065"	274	9758481	2.81	2.48	3.14	0.17
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	126	9758481	1.29	1.07	1.52	0.12
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Heart failure (I50)"	"GR113-067"	15793	9758481	161.84	159.31	164.36	1.29
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	25900	9758481	265.41	262.18	268.64	1.65
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	4727	9758481	48.44	47.06	49.82	0.70
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	26361	9758481	270.13	266.87	273.40	1.66
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"#Atherosclerosis (I70)"	"GR113-071"	1116	9758481	11.44	10.77	12.11	0.34
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	2504	9758481	25.66	24.65	26.66	0.51
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	1970	9758481	20.19	19.30	21.08	0.45
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"75-84 years"	"75-84"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	559	9758481	5.73	5.25	6.20	0.24
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11042	3611457	305.75	300.05	311.45	2.91
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	643	3611457	17.80	16.43	19.18	0.70
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Hypertensive heart disease (I11)"	"GR113-056"	6748	3611457	186.85	182.39	191.31	2.27
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	1454	3611457	40.26	38.19	42.33	1.06
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	98436	3611457	2725.66	2708.63	2742.69	8.69
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	23562	3611457	652.42	644.09	660.75	4.25
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	758	3611457	20.99	19.49	22.48	0.76
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	74116	3611457	2052.25	2037.47	2067.02	7.54
